REF_DATE,GEO,Household type,"Household expenditures, summary-level categories",VALUE
2021,Canada,Other households with related or unrelated persons,Administration fees for brokers and stock and bond commissions,291
2021,Canada,Other households with related or unrelated persons,Other financial services,217
2021,Canada,Other households with related or unrelated persons,Other miscellaneous goods and services,849
2021,Canada,Other households with related or unrelated persons,Fines,56
2021,Canada,Other households with related or unrelated persons,Legal services not related to dwellings,165
2021,Canada,Other households with related or unrelated persons,Dues to unions and professional associations,278
2021,Canada,Other households with related or unrelated persons,Contributions and dues for social clubs and other organizations,32
2021,Canada,Other households with related or unrelated persons,Funeral services,
2021,Canada,Other households with related or unrelated persons,Government services,
2021,Canada,Other households with related or unrelated persons,Wholesale/retail memberships,99
2021,Canada,Other households with related or unrelated persons,Convenience fees,
2021,Canada,Other households with related or unrelated persons,Other goods and services,
2021,Canada,Other households with related or unrelated persons,Discounts and refunds,
2021,Canada,Other households with related or unrelated persons,Recycling fees and other environmental fees,7
2021,Canada,Other households with related or unrelated persons,Other general expenditures,
2021,Canada,Other households with related or unrelated persons,Income taxes,12384
2021,Canada,Other households with related or unrelated persons,Personal insurance payments and pension contributions,4842
2021,Canada,Other households with related or unrelated persons,Employment insurance and Quebec parental insurance premiums,761
2021,Canada,Other households with related or unrelated persons,Retirement and pension fund payments,3488
2021,Canada,Other households with related or unrelated persons,"Premiums on life, term and endowment insurance",593
2021,Canada,Other households with related or unrelated persons,"Gifts of money, support payments and charitable contributions",
2021,Canada,Other households with related or unrelated persons,Gifts of money and support payments,
2021,Canada,Other households with related or unrelated persons,Gifts of money to persons living in Canada,236
2021,Canada,Other households with related or unrelated persons,Gifts of money to persons living outside Canada,302
2021,Canada,Other households with related or unrelated persons,Alimony and child support,
2021,Canada,Other households with related or unrelated persons,Charitable contributions,428
