question,answer
Where is Crystal Ballroom located?,"Crystal Ballroom is located at 768 SW Marine Dr, Vancouver, BC, V6P 5Y7."
In which local area is Crystal Ballroom located?,Crystal Ballroom is in the Marpole neighborhood.
What type of cultural space is Crystal Ballroom?,Crystal Ballroom is categorized as a Educational.
What is the primary use of Crystal Ballroom?,The primary use of Crystal Ballroom is Educational Institution.
Who owns Crystal Ballroom?,Crystal Ballroom is owned by Privately Owned.
How big is Crystal Ballroom in square feet?,Crystal Ballroom has approximately 5000 square feet of space.
Where can I find more information about Crystal Ballroom?,You can learn more at: www.crystalballrom.ca
Is Crystal Ballroom currently active?,"Yes, Crystal Ballroom is currently active."
Where is David Lam Park located?,"David Lam Park is located at 1300 Pacific Blvd, Vancouver, BC, V6Z 2V1."
In which local area is David Lam Park located?,David Lam Park is in the Downtown neighborhood.
What type of cultural space is David Lam Park?,David Lam Park is categorized as a Community Space.
What is the primary use of David Lam Park?,The primary use of David Lam Park is Plaza/Park/Band Shell.
Who owns David Lam Park?,David Lam Park is owned by City of Vancouver.
How big is David Lam Park in square feet?,David Lam Park has approximately 467154 square feet of space.
Is David Lam Park currently active?,"Yes, David Lam Park is currently active."
Where is DeSerres located?,"DeSerres is located at 1431 W Broadway St, Vancouver, BC, V6H 1H6."
In which local area is DeSerres located?,DeSerres is in the Hastings-Sunrise neighborhood.
What type of cultural space is DeSerres?,DeSerres is categorized as a Other.
What is the primary use of DeSerres?,The primary use of DeSerres is Retail.
Who owns DeSerres?,DeSerres is owned by Privately Owned.
Where can I find more information about DeSerres?,You can learn more at: http://www.deserres.ca/
Is DeSerres currently active?,"Yes, DeSerres is currently active."
Where is Djavad Mowafaghian Cinema located?,"Djavad Mowafaghian Cinema is located at 149 W Hastings St, Vancouver, BC, V6B 1H4."
In which local area is Djavad Mowafaghian Cinema located?,Djavad Mowafaghian Cinema is in the Downtown neighborhood.
What type of cultural space is Djavad Mowafaghian Cinema?,Djavad Mowafaghian Cinema is categorized as a Theatre/Performance.
What is the primary use of Djavad Mowafaghian Cinema?,The primary use of Djavad Mowafaghian Cinema is Cinema.
Who owns Djavad Mowafaghian Cinema?,Djavad Mowafaghian Cinema is owned by Other.
How big is Djavad Mowafaghian Cinema in square feet?,Djavad Mowafaghian Cinema has approximately 2200 square feet of space.
How many seats are available at Djavad Mowafaghian Cinema?,Djavad Mowafaghian Cinema has 350 seats.
Where can I find more information about Djavad Mowafaghian Cinema?,You can learn more at: http://www.sfu.ca/mecs/facilities/goldcorp-centre-for-the-arts/meeting-rooms/djavadmowafaghian.html
Is Djavad Mowafaghian Cinema currently active?,"Yes, Djavad Mowafaghian Cinema is currently active."
Where is Doctor Vigari Gallery located?,"Doctor Vigari Gallery is located at 1816 Commercial Dr, Vancouver, BC, V5N 4A3."
In which local area is Doctor Vigari Gallery located?,Doctor Vigari Gallery is in the Grandview-Woodland neighborhood.
What type of cultural space is Doctor Vigari Gallery?,Doctor Vigari Gallery is categorized as a Museum/Gallery.
What is the primary use of Doctor Vigari Gallery?,The primary use of Doctor Vigari Gallery is Museum/Gallery.
Who owns Doctor Vigari Gallery?,Doctor Vigari Gallery is owned by Privately Owned.
Where can I find more information about Doctor Vigari Gallery?,You can learn more at: www.doctorvigarigallery.com
Is Doctor Vigari Gallery currently active?,"Yes, Doctor Vigari Gallery is currently active."
Where is Dr. Sun Yat-Sen Classical Chinese Garden located?,"Dr. Sun Yat-Sen Classical Chinese Garden is located at 578 Carrall St, Vancouver, BC, V6B 5K2."
In which local area is Dr. Sun Yat-Sen Classical Chinese Garden located?,Dr. Sun Yat-Sen Classical Chinese Garden is in the Downtown neighborhood.
What type of cultural space is Dr. Sun Yat-Sen Classical Chinese Garden?,Dr. Sun Yat-Sen Classical Chinese Garden is categorized as a Museum/Gallery.
What is the primary use of Dr. Sun Yat-Sen Classical Chinese Garden?,The primary use of Dr. Sun Yat-Sen Classical Chinese Garden is Garden/Aquarium/Science Centre.
Who owns Dr. Sun Yat-Sen Classical Chinese Garden?,Dr. Sun Yat-Sen Classical Chinese Garden is owned by City of Vancouver.
How big is Dr. Sun Yat-Sen Classical Chinese Garden in square feet?,Dr. Sun Yat-Sen Classical Chinese Garden has approximately 5500 square feet of space.
Where can I find more information about Dr. Sun Yat-Sen Classical Chinese Garden?,You can learn more at: www.vancouverchinesegarden.com?
Is Dr. Sun Yat-Sen Classical Chinese Garden currently active?,"Yes, Dr. Sun Yat-Sen Classical Chinese Garden is currently active."
Where is Eagle Spirit Gallery located?,"Eagle Spirit Gallery is located at 1803 Maritime Mews, Vancouver, BC, V6H 3W7."
In which local area is Eagle Spirit Gallery located?,Eagle Spirit Gallery is in the Fairview neighborhood.
What type of cultural space is Eagle Spirit Gallery?,Eagle Spirit Gallery is categorized as a Museum/Gallery.
What is the primary use of Eagle Spirit Gallery?,The primary use of Eagle Spirit Gallery is Museum/Gallery.
Who owns Eagle Spirit Gallery?,Eagle Spirit Gallery is owned by Privately Owned.
Where can I find more information about Eagle Spirit Gallery?,You can learn more at: www.eaglespiritgallery.com
Is Eagle Spirit Gallery currently active?,"Yes, Eagle Spirit Gallery is currently active."
Where is Elm Park Field House located?,"Elm Park Field House is located at 5800 Elm St, Vancouver, BC, V6N 1A3."
In which local area is Elm Park Field House located?,Elm Park Field House is in the Kerrisdale neighborhood.
What type of cultural space is Elm Park Field House?,Elm Park Field House is categorized as a Studio/Rehearsal.
What is the primary use of Elm Park Field House?,The primary use of Elm Park Field House is Artist Studio.
Who owns Elm Park Field House?,Elm Park Field House is owned by Vancouver Park Board/COV.
How big is Elm Park Field House in square feet?,Elm Park Field House has approximately 530 square feet of space.
Where can I find more information about Elm Park Field House?,You can learn more at: http://vancouver.ca/parks-recreation-culture/elm-park-fieldhouse.aspx
Is Elm Park Field House currently active?,"Yes, Elm Park Field House is currently active."
Where is Falaise Park Field House located?,"Falaise Park Field House is located at 3434 Falaise Av, Vancouver, BC, V5M 4C1."
In which local area is Falaise Park Field House located?,Falaise Park Field House is in the Renfrew-Collingwood neighborhood.
What type of cultural space is Falaise Park Field House?,Falaise Park Field House is categorized as a Studio/Rehearsal.
What is the primary use of Falaise Park Field House?,The primary use of Falaise Park Field House is Artist Studio.
Who owns Falaise Park Field House?,Falaise Park Field House is owned by Vancouver Park Board/COV.
Where can I find more information about Falaise Park Field House?,You can learn more at: http://vancouver.ca/parks-recreation-culture/falaise-park-fieldhouse.aspx
Is Falaise Park Field House currently active?,"Yes, Falaise Park Field House is currently active."
Where is Fortune Sound Club located?,"Fortune Sound Club is located at 147 E Pender St, Vancouver, BC, V6A 1T5."
In which local area is Fortune Sound Club located?,Fortune Sound Club is in the Downtown neighborhood.
What type of cultural space is Fortune Sound Club?,Fortune Sound Club is categorized as a Theatre/Performance.
What is the primary use of Fortune Sound Club?,The primary use of Fortune Sound Club is Performance Space.
Who owns Fortune Sound Club?,Fortune Sound Club is owned by Privately Owned.
Where can I find more information about Fortune Sound Club?,You can learn more at: http://www.fortunesoundclub.com/
Is Fortune Sound Club currently active?,"Yes, Fortune Sound Club is currently active."
Where is Fox Cabaret located?,"Fox Cabaret is located at 2321 Main St, Vancouver, BC, V5T 3C9."
In which local area is Fox Cabaret located?,Fox Cabaret is in the Mount Pleasant neighborhood.
What type of cultural space is Fox Cabaret?,Fox Cabaret is categorized as a Cafe/Restaurant/Bar.
What is the primary use of Fox Cabaret?,The primary use of Fox Cabaret is Bar/Lounge/Cabaret.
Who owns Fox Cabaret?,Fox Cabaret is owned by Privately Owned.
How big is Fox Cabaret in square feet?,Fox Cabaret has approximately 4100 square feet of space.
Where can I find more information about Fox Cabaret?,You can learn more at: http://www.foxcabaret.com/
Is Fox Cabaret currently active?,"Yes, Fox Cabaret is currently active."
Where is Gam Gallery located?,"Gam Gallery is located at 110 E Hastings St, Vancouver, BC, V6N 1N4."
In which local area is Gam Gallery located?,Gam Gallery is in the Downtown neighborhood.
What type of cultural space is Gam Gallery?,Gam Gallery is categorized as a Museum/Gallery.
What is the primary use of Gam Gallery?,The primary use of Gam Gallery is Museum/Gallery.
Who owns Gam Gallery?,Gam Gallery is owned by Privately Owned.
How big is Gam Gallery in square feet?,Gam Gallery has approximately 2000 square feet of space.
Where can I find more information about Gam Gallery?,You can learn more at: http://gamgallery.com/contact/
Is Gam Gallery currently active?,"Yes, Gam Gallery is currently active."
Where is GMS Observatory located?,"GMS Observatory is located at 1100 Chestnut St, Vancouver, BC, V6J 3J9."
In which local area is GMS Observatory located?,GMS Observatory is in the Kitsilano neighborhood.
What type of cultural space is GMS Observatory?,GMS Observatory is categorized as a Museum/Gallery.
What is the primary use of GMS Observatory?,The primary use of GMS Observatory is Garden/Aquarium/Science Centre.
Who owns GMS Observatory?,GMS Observatory is owned by City of Vancouver.
How big is GMS Observatory in square feet?,GMS Observatory has approximately 2811 square feet of space.
Where can I find more information about GMS Observatory?,You can learn more at: http://www.spacecentre.ca/gms
Is GMS Observatory currently active?,"Yes, GMS Observatory is currently active."
Where is Goh Ballet Academy located?,"Goh Ballet Academy is located at 2345 Main St, Vancouver, BC, V5T 3C9."
In which local area is Goh Ballet Academy located?,Goh Ballet Academy is in the Mount Pleasant neighborhood.
What type of cultural space is Goh Ballet Academy?,Goh Ballet Academy is categorized as a Educational.
What is the primary use of Goh Ballet Academy?,The primary use of Goh Ballet Academy is Educational Institution.
Who owns Goh Ballet Academy?,Goh Ballet Academy is owned by Privately Owned.
How big is Goh Ballet Academy in square feet?,Goh Ballet Academy has approximately 12000 square feet of space.
Where can I find more information about Goh Ballet Academy?,You can learn more at: www.gohballet.com
Is Goh Ballet Academy currently active?,"Yes, Goh Ballet Academy is currently active."
Where is Granville Island Gallery located?,"Granville Island Gallery is located at 1494 Old Bridge St, Vancouver, BC, V6H 3S6."
In which local area is Granville Island Gallery located?,Granville Island Gallery is in the Fairview neighborhood.
What type of cultural space is Granville Island Gallery?,Granville Island Gallery is categorized as a Museum/Gallery.
What is the primary use of Granville Island Gallery?,The primary use of Granville Island Gallery is Museum/Gallery.
