question,answer
Does Volunteer Park have facilities?,"No, Volunteer Park has facilities."
Does Volunteer Park have washrooms?,"No, Volunteer Park has washrooms."
Are there any advisories for Volunteer Park?,"No, there are advisories for Volunteer Park."
Does Volunteer Park have any special features?,"No, Volunteer Park has special features."
Where can I find more information about Kitsilano?,You can learn more about Kitsilano at: https://vancouver.ca/news-calendar/kitsilano.aspx
Where is Volunteer Park located on the map?,Volunteer Park is located at latitude 49.271635 and longitude -123.169243.
Where is Oak Park located?,Oak Park is located at 900 W 59th Avenue.
In which neighbourhood is Oak Park located?,Oak Park is in the Marpole neighbourhood.
How big is Oak Park in hectares?,Oak Park is 5.25 hectares in size.
Does Oak Park have facilities?,"Yes, Oak Park has facilities."
Does Oak Park have washrooms?,"Yes, Oak Park has washrooms."
Are there any advisories for Oak Park?,"No, there are advisories for Oak Park."
Does Oak Park have any special features?,"No, Oak Park has special features."
Where can I find more information about Marpole?,You can learn more about Marpole at: https://vancouver.ca/news-calendar/marpole.aspx
Where is Oak Park located on the map?,Oak Park is located at latitude 49.215497 and longitude -123.128319.
Where is Jonathan Rogers Park located?,Jonathan Rogers Park is located at 110 W 7th Avenue.
In which neighbourhood is Jonathan Rogers Park located?,Jonathan Rogers Park is in the Mount Pleasant neighbourhood.
How big is Jonathan Rogers Park in hectares?,Jonathan Rogers Park is 1.4 hectares in size.
Does Jonathan Rogers Park have facilities?,"Yes, Jonathan Rogers Park has facilities."
Does Jonathan Rogers Park have washrooms?,"Yes, Jonathan Rogers Park has washrooms."
Are there any advisories for Jonathan Rogers Park?,"No, there are advisories for Jonathan Rogers Park."
Does Jonathan Rogers Park have any special features?,"No, Jonathan Rogers Park has special features."
Where can I find more information about Mount Pleasant?,You can learn more about Mount Pleasant at: https://vancouver.ca/news-calendar/mount-pleasant.aspx
Where is Jonathan Rogers Park located on the map?,Jonathan Rogers Park is located at latitude 49.264334 and longitude -123.108174.
Where is Beaconsfield Park located?,Beaconsfield Park is located at 3215 Slocan Street.
In which neighbourhood is Beaconsfield Park located?,Beaconsfield Park is in the Renfrew-Collingwood neighbourhood.
How big is Beaconsfield Park in hectares?,Beaconsfield Park is 4.43 hectares in size.
Does Beaconsfield Park have facilities?,"Yes, Beaconsfield Park has facilities."
Does Beaconsfield Park have washrooms?,"Yes, Beaconsfield Park has washrooms."
Are there any advisories for Beaconsfield Park?,"No, there are advisories for Beaconsfield Park."
Does Beaconsfield Park have any special features?,"No, Beaconsfield Park has special features."
Where can I find more information about Renfrew-Collingwood?,You can learn more about Renfrew-Collingwood at: https://vancouver.ca/news-calendar/renfrew.aspx
Where is Beaconsfield Park located on the map?,Beaconsfield Park is located at latitude 49.255546 and longitude -123.051302.
Where is Melbourne Park located?,Melbourne Park is located at 3530 Vanness Avenue.
In which neighbourhood is Melbourne Park located?,Melbourne Park is in the Renfrew-Collingwood neighbourhood.
How big is Melbourne Park in hectares?,Melbourne Park is 0.49 hectares in size.
Does Melbourne Park have facilities?,"Yes, Melbourne Park has facilities."
Does Melbourne Park have washrooms?,"No, Melbourne Park has washrooms."
Are there any advisories for Melbourne Park?,"No, there are advisories for Melbourne Park."
Does Melbourne Park have any special features?,"No, Melbourne Park has special features."
Where can I find more information about Renfrew-Collingwood?,You can learn more about Renfrew-Collingwood at: https://vancouver.ca/news-calendar/renfrew.aspx
Where is Melbourne Park located on the map?,Melbourne Park is located at latitude 49.236236 and longitude -123.029179.
Where is Renfrew Community Park located?,Renfrew Community Park is located at 2929 E 22nd Avenue.
In which neighbourhood is Renfrew Community Park located?,Renfrew Community Park is in the Renfrew-Collingwood neighbourhood.
How big is Renfrew Community Park in hectares?,Renfrew Community Park is 5.0 hectares in size.
Does Renfrew Community Park have facilities?,"Yes, Renfrew Community Park has facilities."
Does Renfrew Community Park have washrooms?,"No, Renfrew Community Park has washrooms."
Are there any advisories for Renfrew Community Park?,"No, there are advisories for Renfrew Community Park."
Does Renfrew Community Park have any special features?,"No, Renfrew Community Park has special features."
Where can I find more information about Renfrew-Collingwood?,You can learn more about Renfrew-Collingwood at: https://vancouver.ca/news-calendar/renfrew.aspx
Where is Renfrew Community Park located on the map?,Renfrew Community Park is located at latitude 49.252129 and longitude -123.042896.
Where is Cartier Park located?,Cartier Park is located at 390 E 36th Avenue.
In which neighbourhood is Cartier Park located?,Cartier Park is in the Riley Park neighbourhood.
How big is Cartier Park in hectares?,Cartier Park is 0.37 hectares in size.
Does Cartier Park have facilities?,"Yes, Cartier Park has facilities."
Does Cartier Park have washrooms?,"No, Cartier Park has washrooms."
Are there any advisories for Cartier Park?,"No, there are advisories for Cartier Park."
Does Cartier Park have any special features?,"No, Cartier Park has special features."
Where can I find more information about Riley Park?,You can learn more about Riley Park at: https://vancouver.ca/news-calendar/renfrew.aspx
Where is Cartier Park located on the map?,Cartier Park is located at latitude 49.237598 and longitude -123.097473.
Where is Nat Bailey Stadium located?,Nat Bailey Stadium is located at 4601 Ontario Street.
In which neighbourhood is Nat Bailey Stadium located?,Nat Bailey Stadium is in the Riley Park neighbourhood.
How big is Nat Bailey Stadium in hectares?,Nat Bailey Stadium is 6.21 hectares in size.
Does Nat Bailey Stadium have facilities?,"Yes, Nat Bailey Stadium has facilities."
Does Nat Bailey Stadium have washrooms?,"No, Nat Bailey Stadium has washrooms."
Are there any advisories for Nat Bailey Stadium?,"No, there are advisories for Nat Bailey Stadium."
Does Nat Bailey Stadium have any special features?,"No, Nat Bailey Stadium has special features."
Where can I find more information about Riley Park?,You can learn more about Riley Park at: https://vancouver.ca/news-calendar/renfrew.aspx
Where is Nat Bailey Stadium located on the map?,Nat Bailey Stadium is located at latitude 49.242653 and longitude -123.106679.
Where is Shaughnessy Park located?,Shaughnessy Park is located at 1300 The Crescent.
In which neighbourhood is Shaughnessy Park located?,Shaughnessy Park is in the Shaughnessy neighbourhood.
How big is Shaughnessy Park in hectares?,Shaughnessy Park is 1.45 hectares in size.
Does Shaughnessy Park have facilities?,"No, Shaughnessy Park has facilities."
Does Shaughnessy Park have washrooms?,"No, Shaughnessy Park has washrooms."
Are there any advisories for Shaughnessy Park?,"No, there are advisories for Shaughnessy Park."
Does Shaughnessy Park have any special features?,"No, Shaughnessy Park has special features."
Where can I find more information about Shaughnessy?,You can learn more about Shaughnessy at: https://vancouver.ca/news-calendar/shaughnessy.aspx
Where is Shaughnessy Park located on the map?,Shaughnessy Park is located at latitude 49.255715 and longitude -123.135068.
Where is Oppenheimer Park located?,Oppenheimer Park is located at 400 Powell Street.
In which neighbourhood is Oppenheimer Park located?,Oppenheimer Park is in the Strathcona neighbourhood.
How big is Oppenheimer Park in hectares?,Oppenheimer Park is 1.0 hectares in size.
Does Oppenheimer Park have facilities?,"Yes, Oppenheimer Park has facilities."
Does Oppenheimer Park have washrooms?,"Yes, Oppenheimer Park has washrooms."
Are there any advisories for Oppenheimer Park?,"No, there are advisories for Oppenheimer Park."
Does Oppenheimer Park have any special features?,"Yes, Oppenheimer Park has special features."
Where can I find more information about Strathcona?,You can learn more about Strathcona at: https://vancouver.ca/news-calendar/strathcona.aspx
Where is Oppenheimer Park located on the map?,Oppenheimer Park is located at latitude 49.282645 and longitude -123.094313.
Where is MacDonald Park located?,MacDonald Park is located at 300 E 44th Avenue.
In which neighbourhood is MacDonald Park located?,MacDonald Park is in the Sunset neighbourhood.
How big is MacDonald Park in hectares?,MacDonald Park is 1.05 hectares in size.
Does MacDonald Park have facilities?,"Yes, MacDonald Park has facilities."
Does MacDonald Park have washrooms?,"No, MacDonald Park has washrooms."
Are there any advisories for MacDonald Park?,"No, there are advisories for MacDonald Park."
Does MacDonald Park have any special features?,"No, MacDonald Park has special features."
Where can I find more information about Sunset?,You can learn more about Sunset at: https://vancouver.ca/news-calendar/sunset.aspx
Where is MacDonald Park located on the map?,MacDonald Park is located at latitude 49.229748 and longitude -123.098396.
Where is Moberly Park located?,Moberly Park is located at 7646 Prince Albert Street.
In which neighbourhood is Moberly Park located?,Moberly Park is in the Sunset neighbourhood.
How big is Moberly Park in hectares?,Moberly Park is 3.6 hectares in size.
Does Moberly Park have facilities?,"Yes, Moberly Park has facilities."
Does Moberly Park have washrooms?,"Yes, Moberly Park has washrooms."
Are there any advisories for Moberly Park?,"No, there are advisories for Moberly Park."
Does Moberly Park have any special features?,"No, Moberly Park has special features."
Where can I find more information about Sunset?,You can learn more about Sunset at: https://vancouver.ca/news-calendar/sunset.aspx
Where is Moberly Park located on the map?,Moberly Park is located at latitude 49.215602 and longitude -123.086219.
Where is Sunset Park located?,Sunset Park is located at 404 E 51st Avenue.
In which neighbourhood is Sunset Park located?,Sunset Park is in the Sunset neighbourhood.
How big is Sunset Park in hectares?,Sunset Park is 3.42 hectares in size.
Does Sunset Park have facilities?,"Yes, Sunset Park has facilities."
Does Sunset Park have washrooms?,"No, Sunset Park has washrooms."
Are there any advisories for Sunset Park?,"No, there are advisories for Sunset Park."
Does Sunset Park have any special features?,"No, Sunset Park has special features."
